participant_id	6_target	8_target
sub-NDARXF497LYF	TRUE	FALSE
sub-NDARXG646PM9	FALSE	TRUE
sub-NDARXL023NG9	TRUE	FALSE
sub-NDARXM571XCC	FALSE	TRUE
sub-NDARXR123PFR	TRUE	FALSE
sub-NDARXT222XYH	TRUE	FALSE
sub-NDARXV094ZHH	FALSE	TRUE
sub-NDARXV294YRJ	FALSE	TRUE
sub-NDARXY532ZTT	TRUE	FALSE
sub-NDARYA030ZG7	FALSE	TRUE
sub-NDARYE850ZVD	FALSE	TRUE
sub-NDARYF085LZQ	FALSE	TRUE
sub-NDARYF272EDC	FALSE	TRUE
sub-NDARYH182BBV	TRUE	FALSE
sub-NDARYJ638RTN	FALSE	FALSE
sub-NDARYL771XDP	FALSE	TRUE
sub-NDARYM277DEA	FALSE	TRUE
sub-NDARYM586MYN	FALSE	TRUE
sub-NDARYM994YF0	FALSE	TRUE
sub-NDARYN174NPH	FALSE	TRUE
sub-NDARYN254VW6	FALSE	FALSE
sub-NDARYN595JMA	FALSE	TRUE
sub-NDARYU120NDA	FALSE	TRUE
sub-NDARYU575CE2	TRUE	FALSE
sub-NDARYX592YYR	TRUE	FALSE
sub-NDARYY664KHF	FALSE	TRUE
sub-NDARYY694NE7	TRUE	FALSE
sub-NDARZC344VH2	FALSE	TRUE
sub-NDARZE963MEU	FALSE	TRUE
sub-NDARZG690NHH	FALSE	TRUE
sub-NDARZJ598BK0	TRUE	FALSE
sub-NDARZN677EYE	FALSE	TRUE
sub-NDARZT096AUP	TRUE	FALSE
sub-NDARZT199MF6	TRUE	FALSE
sub-NDARZT940RZG	FALSE	TRUE
sub-NDARZT957CWG	FALSE	TRUE
sub-NDARZW873DN3	FALSE	TRUE
sub-NDARZY101JNB	TRUE	FALSE
sub-NDARAC350XUM	TRUE	FALSE
sub-NDARAC857HDB	TRUE	FALSE
sub-NDARAH304ED7	FALSE	TRUE
sub-NDARAH793FBF	FALSE	TRUE
sub-NDARAJ689BVN	TRUE	FALSE
sub-NDARAK738BGC	FALSE	TRUE
sub-NDARAM848GTE	FALSE	TRUE
sub-NDARAP522AFK	FALSE	TRUE
sub-NDARAP785CTE	FALSE	TRUE
sub-NDARAT358XM9	FALSE	TRUE
sub-NDARAU708TL8	FALSE	TRUE
sub-NDARAV187GJ5	FALSE	TRUE
sub-NDARAX358NB5	TRUE	FALSE
sub-NDARBC240LNC	FALSE	TRUE
sub-NDARBE091BGD	TRUE	FALSE
sub-NDARBE103DHM	FALSE	TRUE
sub-NDARBF851NH6	FALSE	TRUE
sub-NDARBG188RA5	FALSE	TRUE
sub-NDARBH228RDW	FALSE	TRUE
sub-NDARBH992ARB	FALSE	TRUE
sub-NDARBJ674TVU	TRUE	FALSE
sub-NDARBK638HLZ	TRUE	FALSE
sub-NDARBL214YLX	TRUE	FALSE
sub-NDARBM433VER	FALSE	TRUE
sub-NDARBN365EV3	FALSE	FALSE
sub-NDARCA740UC8	FALSE	TRUE
sub-NDARCD661GL0	FALSE	TRUE
sub-NDARCG159AAP	FALSE	TRUE
sub-NDARCG438NML	FALSE	TRUE
sub-NDARCH868WVX	TRUE	FALSE
sub-NDARCM717HCJ	FALSE	TRUE
sub-NDARCR582GKJ	FALSE	TRUE
sub-NDARCU633GCZ	FALSE	TRUE
sub-NDARCU736GZ1	TRUE	FALSE
sub-NDARCU744XWL	FALSE	TRUE
sub-NDARCV606ZZ5	FALSE	TRUE
sub-NDARCV981XUY	FALSE	TRUE
sub-NDARDA573XGG	FALSE	FALSE
sub-NDARDB224XUD	FALSE	FALSE
sub-NDARDC843HHM	FALSE	TRUE
sub-NDARDD854GF8	TRUE	FALSE
sub-NDARDE877RFH	FALSE	TRUE
sub-NDARDF374LGN	FALSE	FALSE
sub-NDARDH086ZKK	FALSE	TRUE
sub-NDARDL305BT8	FALSE	TRUE
sub-NDARDR804MFE	FALSE	TRUE
sub-NDARDT499DWP	FALSE	FALSE
sub-NDARDU853XZ6	TRUE	FALSE
sub-NDARDV245WJG	TRUE	FALSE
sub-NDARDY776AKH	FALSE	TRUE
sub-NDARDZ528DLZ	FALSE	TRUE
sub-NDAREC078VFT	TRUE	FALSE
sub-NDAREC480KFA	FALSE	TRUE
sub-NDARED628HMQ	TRUE	FALSE
sub-NDAREE675XRY	FALSE	TRUE
sub-NDAREF624KJN	TRUE	FALSE
sub-NDAREF848YWD	FALSE	TRUE
sub-NDAREG590BNY	TRUE	FALSE
sub-NDAREK395BM3	FALSE	TRUE
sub-NDAREK575JNM	TRUE	FALSE
sub-NDAREL410HHK	FALSE	TRUE
sub-NDAREN417DJE	TRUE	FALSE
sub-NDAREV342ABE	FALSE	TRUE
sub-NDAREX589EXG	FALSE	TRUE
sub-NDAREY897LB1	TRUE	FALSE
sub-NDARFA165XBV	FALSE	TRUE
sub-NDARFA737TG6	FALSE	TRUE
sub-NDARFB322DRA	FALSE	FALSE
sub-NDARFB969EMV	TRUE	FALSE
sub-NDARFE299MWU	TRUE	FALSE
sub-NDARFE526NK3	TRUE	FALSE
sub-NDARFG568PXZ	FALSE	FALSE
sub-NDARFG713PLR	FALSE	TRUE
sub-NDARFG851ZNZ	FALSE	TRUE
sub-NDARFG943GVZ	FALSE	TRUE
sub-NDARFG953RRK	FALSE	TRUE
sub-NDARFH018DLG	FALSE	TRUE
sub-NDARFM211KDJ	TRUE	FALSE
sub-NDARFM229HHA	TRUE	FALSE
sub-NDARFP512MEK	TRUE	FALSE
sub-NDARFR095UJK	TRUE	FALSE
sub-NDARFU395UBW	FALSE	TRUE
sub-NDARFU444HEF	FALSE	TRUE
sub-NDARFU916UZY	TRUE	FALSE
sub-NDARGA048BD8	FALSE	TRUE
sub-NDARGD425PTN	FALSE	TRUE
sub-NDARGF445UFB	FALSE	TRUE
sub-NDARGF543PM2	FALSE	TRUE
sub-NDARGH842VFY	FALSE	TRUE
sub-NDARGK672URV	FALSE	TRUE
sub-NDARGL085RTW	TRUE	FALSE
sub-NDARGL936KTV	FALSE	TRUE
sub-NDARGM196JMM	FALSE	TRUE
sub-NDARGN044FE4	FALSE	FALSE
sub-NDARGR125APK	FALSE	TRUE
sub-NDARGR354WBH	FALSE	TRUE
sub-NDARGR893PUA	FALSE	TRUE
sub-NDARGV948BFZ	FALSE	TRUE
sub-NDARGX760NYV	FALSE	TRUE
sub-NDARGY542TJ5	TRUE	FALSE
sub-NDARGZ207NNA	FALSE	TRUE
sub-NDARGZ361JJ9	FALSE	TRUE
sub-NDARHC453LC1	FALSE	TRUE
sub-NDARHD931FNA	TRUE	FALSE
sub-NDARHE899FJV	FALSE	TRUE
sub-NDARHG065YHQ	FALSE	TRUE
sub-NDARHG594GKH	TRUE	FALSE
sub-NDARHN212TT6	FALSE	TRUE
sub-NDARHR140GMB	TRUE	FALSE
sub-NDARHT019ER6	FALSE	TRUE
sub-NDARHT829KKB	FALSE	TRUE
sub-NDARHU910KZC	TRUE	FALSE
sub-NDARHW933UVJ	FALSE	TRUE
sub-NDARHX934KJ5	FALSE	TRUE
sub-NDARHX963YU1	FALSE	TRUE
sub-NDARHY099CUL	FALSE	FALSE
sub-NDARJA166LHK	FALSE	FALSE
sub-NDARJA262HTY	FALSE	TRUE
sub-NDARJA788CH7	FALSE	TRUE
sub-NDARJB366HYJ	FALSE	TRUE
sub-NDARJF517HC8	FALSE	TRUE
sub-NDARJG298YVA	FALSE	TRUE
sub-NDARJH065GKG	FALSE	FALSE
sub-NDARJH367WKY	FALSE	TRUE
sub-NDARJH492TVW	FALSE	TRUE
sub-NDARJH763NPD	FALSE	TRUE
sub-NDARJJ767FBH	TRUE	FALSE
sub-NDARJK651XB0	FALSE	FALSE
sub-NDARJK842BCN	TRUE	FALSE
sub-NDARJM296MDW	FALSE	TRUE
sub-NDARJP948FJV	FALSE	FALSE
sub-NDARJR579FW7	FALSE	TRUE
sub-NDARJT588ZAX	TRUE	FALSE
sub-NDARJU903AZH	FALSE	TRUE
sub-NDARJX458DVE	TRUE	FALSE
sub-NDARJX505XD6	TRUE	FALSE
sub-NDARJX939UCQ	FALSE	TRUE
sub-NDARJZ888UX6	FALSE	TRUE
sub-NDARKA946MJ1	TRUE	FALSE
sub-NDARKD064EVC	FALSE	TRUE
sub-NDARKH444AGK	TRUE	FALSE
sub-NDARKK000PNQ	FALSE	TRUE
sub-NDARKK392ZX2	FALSE	TRUE
sub-NDARKM301DY0	TRUE	FALSE
sub-NDARKU649DB7	FALSE	TRUE
sub-NDARKV353MTD	FALSE	TRUE
sub-NDARKV807EMJ	FALSE	TRUE
sub-NDARKX665ZD3	FALSE	TRUE
sub-NDARKZ634RVX	FALSE	TRUE
sub-NDARLA788EWU	TRUE	FALSE
sub-NDARLB162XP2	TRUE	FALSE
sub-NDARLD978JVJ	TRUE	FALSE
sub-NDARLE091XAZ	FALSE	TRUE
sub-NDARLE417RA4	FALSE	TRUE
sub-NDARLF032LXH	FALSE	TRUE
sub-NDARLM196YRG	FALSE	TRUE
sub-NDARLM313FVX	FALSE	TRUE
sub-NDARLU939YX4	FALSE	TRUE
sub-NDARLW774VY1	FALSE	TRUE
sub-NDARLY114PDC	FALSE	TRUE
sub-NDARLY687YDQ	FALSE	TRUE
sub-NDARLZ701LJ3	FALSE	TRUE
sub-NDARMC473UHD	FALSE	TRUE
sub-NDARME100GK1	FALSE	TRUE
sub-NDARMF668NU5	TRUE	FALSE
sub-NDARMG451PJA	TRUE	FALSE
sub-NDARMH231UEP	FALSE	TRUE
sub-NDARMH559LKK	TRUE	FALSE
sub-NDARMK416UUQ	FALSE	TRUE
sub-NDARMK525TGP	FALSE	TRUE
sub-NDARMP977RHZ	FALSE	TRUE
sub-NDARMR306ZKG	FALSE	TRUE
sub-NDARMR631KR5	FALSE	TRUE
sub-NDARMR684AH2	FALSE	TRUE
sub-NDARMU589LP6	TRUE	FALSE
sub-NDARMV981GZ7	TRUE	FALSE
sub-NDARMY254BGN	TRUE	FALSE
sub-NDARMY294VNE	TRUE	FALSE
sub-NDARMY456WML	FALSE	TRUE
sub-NDARMY873XG5	FALSE	TRUE
sub-NDARMZ189EFC	FALSE	TRUE
sub-NDARMZ366UY8	TRUE	FALSE
sub-NDARNB905CFU	FALSE	TRUE
sub-NDARND697FLK	TRUE	FALSE
sub-NDARNE406XC3	FALSE	TRUE
sub-NDARNF873FCV	FALSE	TRUE
sub-NDARNH200DA6	FALSE	TRUE
sub-NDARNM708YTF	TRUE	FALSE
sub-NDARNR459MUJ	FALSE	TRUE
sub-NDARNT245TP0	TRUE	FALSE
sub-NDARNU770PM5	FALSE	TRUE
sub-NDARNY023FWG	FALSE	TRUE
sub-NDARNY419GR2	FALSE	TRUE
sub-NDARNY875DR2	FALSE	FALSE
sub-NDARNZ610KZY	FALSE	TRUE
sub-NDARPB293EPC	FALSE	TRUE
sub-NDARPB619PHV	FALSE	TRUE
sub-NDARPD029JVJ	TRUE	FALSE
sub-NDARPD568LHV	FALSE	TRUE
sub-NDARPD855ARC	FALSE	TRUE
sub-NDARPE551CK7	FALSE	TRUE
sub-NDARPE752VYE	TRUE	FALSE
sub-NDARPF319WV2	TRUE	FALSE
sub-NDARPF459CME	FALSE	TRUE
sub-NDARPF640ZRG	TRUE	FALSE
sub-NDARPF937BDQ	FALSE	TRUE
sub-NDARPK237YHD	FALSE	TRUE
sub-NDARPL194XDX	FALSE	FALSE
sub-NDARPL215MTH	FALSE	TRUE
sub-NDARPL596YTD	TRUE	FALSE
sub-NDARPP622WV4	TRUE	FALSE
sub-NDARPP726XBF	FALSE	TRUE
sub-NDARPT890YBR	FALSE	TRUE
sub-NDARPU329MDJ	FALSE	TRUE
sub-NDARPV009TYX	TRUE	FALSE
sub-NDARPX838GCD	TRUE	FALSE
sub-NDARPZ344ZGE	FALSE	TRUE
sub-NDARRB901DWV	FALSE	TRUE
sub-NDARRH285LR3	TRUE	FALSE
sub-NDARRH344TL7	FALSE	TRUE
sub-NDARRM073JKA	FALSE	FALSE
sub-NDARRM122UPB	FALSE	TRUE
sub-NDARRU290EZV	FALSE	TRUE
sub-NDARRU399NYG	FALSE	TRUE
sub-NDARRU729XRU	TRUE	FALSE
sub-NDARRU979UBW	FALSE	TRUE
sub-NDARRV505ND6	FALSE	TRUE
sub-NDARRW951BYF	FALSE	TRUE
sub-NDARRX800KW8	TRUE	FALSE
sub-NDARRX897XV1	FALSE	TRUE
sub-NDARRY538NE1	FALSE	TRUE
sub-NDARRZ927VC3	TRUE	FALSE
sub-NDARTC865YNZ	TRUE	FALSE
sub-NDARTD925CTP	FALSE	TRUE
sub-NDARTF776EYR	TRUE	FALSE
sub-NDARTF781TM8	FALSE	TRUE
sub-NDARTG396FGE	FALSE	TRUE
sub-NDARTK357VHL	FALSE	FALSE
sub-NDARTK682LJE	TRUE	FALSE
sub-NDARTM501BT2	FALSE	TRUE
sub-NDARTW685ENR	FALSE	FALSE
sub-NDARUB962AXN	FALSE	TRUE
sub-NDARUC771VM5	FALSE	TRUE
sub-NDARUD776KFT	FALSE	TRUE
sub-NDARUD871XPD	FALSE	TRUE
sub-NDARUE398GGV	FALSE	TRUE
sub-NDARUG492VF0	FALSE	TRUE
sub-NDARUJ744NEU	TRUE	FALSE
sub-NDARUJ894ZXG	TRUE	FALSE
sub-NDARUL675RXW	TRUE	FALSE
sub-NDARUM797TFA	FALSE	TRUE
sub-NDARUV041YCY	TRUE	FALSE
sub-NDARUV578DU2	FALSE	TRUE
sub-NDARUX086TVT	FALSE	TRUE
sub-NDARUX534HZQ	FALSE	TRUE
sub-NDARUX885LMW	FALSE	TRUE
sub-NDARUY529FNK	FALSE	TRUE
sub-NDARUY549PGQ	TRUE	FALSE
sub-NDARUY730ANT	FALSE	TRUE
sub-NDARUZ368BT4	TRUE	FALSE
sub-NDARUZ601TW4	FALSE	TRUE
sub-NDARVA930UA3	FALSE	TRUE
sub-NDARVB902GA5	FALSE	TRUE
sub-NDARVC195NLH	FALSE	TRUE
sub-NDARVD552PRC	FALSE	TRUE
sub-NDARVF159VP9	FALSE	TRUE
sub-NDARVG132NF6	FALSE	TRUE
sub-NDARVG761NR2	FALSE	TRUE
sub-NDARVH153RE7	TRUE	FALSE
sub-NDARVL964HH1	TRUE	FALSE
sub-NDARVN363NNQ	FALSE	TRUE
sub-NDARVN920VHJ	FALSE	TRUE
sub-NDARVP285RXV	FALSE	TRUE
sub-NDARVU883NDE	FALSE	TRUE
sub-NDARVV473XTY	TRUE	FALSE
sub-NDARWA433WYZ	FALSE	TRUE
sub-NDARWD585PRZ	FALSE	TRUE
sub-NDARWE898TG8	FALSE	TRUE
sub-NDARWH779MZ2	TRUE	FALSE
sub-NDARWJ498CZY	FALSE	TRUE
sub-NDARWK983JFE	FALSE	FALSE
sub-NDARWM656UWL	FALSE	TRUE
sub-NDARWN885MGD	TRUE	FALSE
sub-NDARWP815VUP	FALSE	FALSE
sub-NDARWR888KKT	FALSE	TRUE
sub-NDARWT715BMK	FALSE	TRUE
sub-NDARWV568MEU	FALSE	TRUE
sub-NDARWV794VM2	TRUE	FALSE
sub-NDARWW820WZN	TRUE	FALSE
sub-NDARWZ903DD2	FALSE	TRUE
sub-NDARXB692PXC	TRUE	FALSE
sub-NDARXD710RLN	TRUE	FALSE
sub-NDARXG670HFE	TRUE	FALSE
sub-NDARXH393TMM	FALSE	FALSE
sub-NDARXK009VGV	FALSE	TRUE
sub-NDARXK986EK6	FALSE	TRUE
sub-NDARXL023GFG	FALSE	TRUE
sub-NDARXL697DA6	FALSE	FALSE
sub-NDARXN140AZE	TRUE	FALSE
sub-NDARXN764AC7	FALSE	TRUE
sub-NDARXP557DLJ	FALSE	TRUE
sub-NDARXP717YMH	FALSE	TRUE
sub-NDARXR346UT5	TRUE	FALSE
sub-NDARXV034WE0	TRUE	FALSE
sub-NDARYA898BRE	TRUE	FALSE
sub-NDARYC466ER1	FALSE	TRUE
sub-NDARYE221LZB	FALSE	TRUE
sub-NDARYE379GGT	TRUE	FALSE
sub-NDARYE521RDA	TRUE	FALSE
sub-NDARYF338WW1	TRUE	FALSE
sub-NDARYG665JUD	FALSE	TRUE
sub-NDARYG988PUQ	FALSE	TRUE
sub-NDARYH697TPA	FALSE	TRUE
sub-NDARYJ583ZMJ	FALSE	TRUE
sub-NDARYJ735XPK	FALSE	TRUE
sub-NDARYM334BZ5	FALSE	TRUE
sub-NDARYX008UCU	FALSE	TRUE
sub-NDARYX806FL1	TRUE	FALSE
sub-NDARYY022HBW	FALSE	TRUE
sub-NDARYZ693DE2	FALSE	TRUE
sub-NDARZA511FYF	FALSE	TRUE
sub-NDARZF170TZ0	FALSE	TRUE
sub-NDARZG861CXJ	TRUE	FALSE
sub-NDARZH366BF8	FALSE	TRUE
sub-NDARZH521MMD	FALSE	TRUE
sub-NDARZJ587UZU	FALSE	TRUE
sub-NDARZM903TNL	FALSE	TRUE
sub-NDARZN088VER	TRUE	FALSE
sub-NDARZW472CCF	FALSE	TRUE
sub-NDARZZ740MLM	TRUE	FALSE
sub-NDARAB055BPR	FALSE	TRUE
sub-NDARAB348EWR	FALSE	FALSE
sub-NDARAB458VK9	FALSE	TRUE
sub-NDARAB708LM5	FALSE	FALSE
sub-NDARAB756JDJ	TRUE	FALSE
sub-NDARAD224CRB	FALSE	TRUE
sub-NDARAE301XTM	FALSE	TRUE
sub-NDARAE877NER	FALSE	TRUE
sub-NDARAN262WK6	FALSE	TRUE
sub-NDARAT680GJA	FALSE	TRUE
sub-NDARAX277ATU	FALSE	TRUE
sub-NDARAY283AU1	FALSE	TRUE
sub-NDARBK106KRH	FALSE	TRUE
sub-NDARBM197EFF	FALSE	TRUE
sub-NDARBN611GRA	FALSE	TRUE
sub-NDARCA578CEB	TRUE	FALSE
sub-NDARCH628LKW	TRUE	FALSE
sub-NDARCJ011TTG	FALSE	TRUE
sub-NDARCL008HLA	FALSE	TRUE
sub-NDARCN500KJG	FALSE	TRUE
sub-NDARCP292KPA	FALSE	TRUE
sub-NDARCR594JN0	FALSE	TRUE
sub-NDARDE827UF0	FALSE	FALSE
sub-NDARDV865ENP	FALSE	TRUE
sub-NDARDZ147ETZ	TRUE	FALSE
sub-NDARDZ425JVB	FALSE	TRUE
sub-NDAREC277JCP	FALSE	TRUE
sub-NDAREW661NZJ	FALSE	TRUE
sub-NDARFA780CUG	TRUE	FALSE
sub-NDARFD453NPR	FALSE	FALSE
sub-NDARFD552FRH	FALSE	TRUE
sub-NDARFG118DW3	TRUE	FALSE
sub-NDARFL793LDE	TRUE	FALSE
sub-NDARFR301KKP	TRUE	FALSE
sub-NDARFU786BN4	FALSE	TRUE
sub-NDARFX455JFY	TRUE	FALSE
sub-NDARFX626DFH	TRUE	FALSE
sub-NDARFX710UZA	FALSE	TRUE
sub-NDARGE994BMX	FALSE	TRUE
sub-NDARGH592NZ2	FALSE	TRUE
sub-NDARGP191YHN	FALSE	TRUE
sub-NDARGP399TDM	FALSE	TRUE
sub-NDARGV436PFT	FALSE	TRUE
sub-NDARGZ553TMQ	FALSE	TRUE
sub-NDARHF545HFW	TRUE	FALSE
sub-NDARHN482HPM	FALSE	FALSE
sub-NDARHP039DBU	FALSE	TRUE
sub-NDARHT774ZK1	TRUE	FALSE
sub-NDARHW575ZJ5	TRUE	FALSE
sub-NDARJA737FAJ	FALSE	TRUE
sub-NDARJA830BYV	FALSE	TRUE
sub-NDARJG687YYX	FALSE	TRUE
sub-NDARJG740PM8	FALSE	TRUE
sub-NDARJJ817UP1	FALSE	TRUE
sub-NDARKB614KGY	FALSE	TRUE
sub-NDARKC978MR4	FALSE	TRUE
sub-NDARKG697CEW	FALSE	TRUE
sub-NDARKK597VDH	FALSE	TRUE
sub-NDARKM250ET5	TRUE	FALSE
sub-NDARKN175HWB	FALSE	TRUE
sub-NDARKN346XZH	FALSE	TRUE
sub-NDARKT032RYR	TRUE	FALSE
sub-NDARKT952ML4	FALSE	TRUE
sub-NDARKZ085UKQ	TRUE	FALSE
sub-NDARLB581AXF	TRUE	FALSE
sub-NDARLJ168LXY	FALSE	TRUE
sub-NDARLT314TWP	FALSE	TRUE
sub-NDARLV155RW0	TRUE	FALSE
sub-NDARLW312JT8	FALSE	TRUE
sub-NDARLY947EXR	FALSE	TRUE
sub-NDARMA154FAK	FALSE	TRUE
sub-NDARMA598JTX	TRUE	FALSE
sub-NDARMH364EMW	TRUE	FALSE
sub-NDARMW088NNR	FALSE	TRUE
sub-NDARNB674VMY	FALSE	FALSE
sub-NDARNE729PN2	TRUE	FALSE
sub-NDARNE906EJA	TRUE	FALSE
sub-NDARNJ899HW7	FALSE	TRUE
sub-NDARNK489GNR	FALSE	TRUE
sub-NDARNL587LVL	FALSE	TRUE
sub-NDARPG847LB8	FALSE	TRUE
sub-NDARPH474YF3	TRUE	FALSE
sub-NDARPM572ZZV	FALSE	TRUE
sub-NDARPY297MD8	FALSE	TRUE
sub-NDARRD943ZWU	FALSE	TRUE
sub-NDARRV688GUX	FALSE	TRUE
sub-NDARRW643DHJ	TRUE	FALSE
sub-NDARRY126FA5	FALSE	FALSE
sub-NDARRZ606EDP	FALSE	TRUE
sub-NDARTA344CCA	FALSE	TRUE
sub-NDARTC710UM1	FALSE	TRUE
sub-NDARTH433TE0	TRUE	FALSE
sub-NDARTN483XE4	FALSE	TRUE
sub-NDARTT383DPY	FALSE	TRUE
sub-NDARTT979FDD	TRUE	FALSE
sub-NDARTU644WHZ	FALSE	TRUE
sub-NDARTV107XD4	TRUE	FALSE
sub-NDARTV776ZJ8	TRUE	FALSE
sub-NDARTY549YDG	TRUE	FALSE
sub-NDARUC022JWT	FALSE	TRUE
sub-NDARUD306BB0	FALSE	TRUE
sub-NDARUK101YT3	FALSE	TRUE
sub-NDARUL454XRE	FALSE	TRUE
sub-NDARUP067TM8	TRUE	FALSE
sub-NDARUT651WFC	FALSE	TRUE
sub-NDARVD194JX2	FALSE	TRUE
sub-NDARVK847ZRT	FALSE	TRUE
sub-NDARVN270UU2	FALSE	TRUE
sub-NDARVP109DF0	FALSE	TRUE
sub-NDARVZ525AA0	FALSE	TRUE
sub-NDARWB782FLR	FALSE	TRUE
sub-NDARWD911WBU	FALSE	FALSE
sub-NDARWF086XF8	FALSE	TRUE
sub-NDARWM683XYZ	FALSE	TRUE
sub-NDARWN424BPK	FALSE	TRUE
sub-NDARWN709HA2	FALSE	TRUE
sub-NDARWR448MER	TRUE	FALSE
sub-NDARWT694TXM	FALSE	TRUE
sub-NDARWV452YZN	TRUE	FALSE
sub-NDARWV938NKD	TRUE	FALSE
sub-NDARWX173EFW	FALSE	TRUE
sub-NDARWX605LAD	FALSE	FALSE
sub-NDARXE542EMB	TRUE	FALSE
sub-NDARYA955CY1	FALSE	TRUE
sub-NDARYJ301DYN	TRUE	FALSE
sub-NDARYL090TGH	TRUE	FALSE
sub-NDARYN152YMW	FALSE	TRUE
sub-NDARYN474PEK	FALSE	TRUE
sub-NDARYW984FLT	TRUE	FALSE
sub-NDARYZ871DXQ	FALSE	TRUE
sub-NDARYZ986HEW	TRUE	FALSE
sub-NDARZC058BA5	TRUE	FALSE
sub-NDARZG081LYG	TRUE	FALSE
sub-NDARZR538EZH	FALSE	TRUE
sub-NDARZY224TFX	TRUE	FALSE
sub-NDARAC462DZH	FALSE	FALSE
sub-NDARAE866UVF	FALSE	TRUE
sub-NDARAF440XWG	TRUE	FALSE
sub-NDARAF535XK6	FALSE	TRUE
sub-NDARAL828WXM	FALSE	TRUE
sub-NDARAM487XU3	FALSE	FALSE
sub-NDARAN076TPG	FALSE	TRUE
sub-NDARAR238RZ8	FALSE	TRUE
sub-NDARAT244VGA	FALSE	TRUE
sub-NDARAX287BLD	FALSE	TRUE
sub-NDARAY475AKD	TRUE	FALSE
sub-NDARBA381JGH	FALSE	TRUE
sub-NDARBF183RFB	TRUE	FALSE
sub-NDARBF293YRB	TRUE	FALSE
sub-NDARBF906DVB	FALSE	TRUE
sub-NDARBH512BHA	FALSE	TRUE
sub-NDARBJ478HW5	TRUE	FALSE
sub-NDARBJ637CFZ	FALSE	TRUE
sub-NDARBL042LWN	FALSE	TRUE
sub-NDARBN620TT7	FALSE	TRUE
sub-NDARBP681MTT	FALSE	TRUE
sub-NDARBP770MUM	TRUE	FALSE
sub-NDARBW026UGE	TRUE	FALSE
sub-NDARBW255JE1	FALSE	FALSE
sub-NDARBW525JHY	FALSE	FALSE
sub-NDARBX830ZD4	FALSE	FALSE
sub-NDARBZ475NKK	FALSE	FALSE
sub-NDARBZ925PRF	FALSE	TRUE
sub-NDARCA618DGA	TRUE	FALSE
sub-NDARCB142ZPB	FALSE	FALSE
sub-NDARCD296XU9	FALSE	TRUE
sub-NDARCG785NND	FALSE	FALSE
sub-NDARCH514JCT	FALSE	TRUE
sub-NDARCH889NUF	FALSE	TRUE
sub-NDARCJ433TCG	FALSE	TRUE
sub-NDARCK162REX	TRUE	FALSE
sub-NDARCK481KRH	FALSE	TRUE
sub-NDARCK661RZ6	FALSE	FALSE
sub-NDARCP642KML	FALSE	TRUE
sub-NDARCR743RHQ	FALSE	TRUE
sub-NDARCT301RK9	FALSE	FALSE
sub-NDARCU621EBN	FALSE	TRUE
sub-NDARCV378MMX	FALSE	TRUE
sub-NDARCV628UUW	FALSE	TRUE
sub-NDARCW932EU6	FALSE	TRUE
sub-NDARCX462NVA	TRUE	FALSE
sub-NDARCZ388PF5	TRUE	FALSE
sub-NDARDA656RBN	TRUE	FALSE
sub-NDARDC003YG7	FALSE	TRUE
sub-NDARDC814WW2	FALSE	TRUE
sub-NDARDD073JKZ	FALSE	TRUE
sub-NDARDD128NWL	TRUE	FALSE
sub-NDARDD193HUP	FALSE	TRUE
sub-NDARDE319VD1	FALSE	TRUE
sub-NDARDG484ZJ1	FALSE	TRUE
sub-NDARDG747ULB	TRUE	FALSE
sub-NDARDH305AV2	FALSE	TRUE
sub-NDARDH793TRR	FALSE	FALSE
sub-NDARDJ970ELG	FALSE	TRUE
sub-NDARDN996CPF	TRUE	FALSE
sub-NDARDR240WKM	FALSE	TRUE
sub-NDARDR439HY2	FALSE	TRUE
sub-NDARDR591AUC	FALSE	TRUE
sub-NDARDR595ZE5	TRUE	FALSE
sub-NDARDU482DGK	FALSE	TRUE
sub-NDARDU602LPX	FALSE	TRUE
sub-NDARDU617ZW1	TRUE	FALSE
sub-NDARDV204BYM	TRUE	FALSE
sub-NDARDY741VEB	FALSE	TRUE
sub-NDARDZ266KET	TRUE	FALSE
sub-NDARDZ440NGK	FALSE	TRUE
sub-NDAREL721PGQ	FALSE	TRUE
sub-NDAREM609ZXW	FALSE	TRUE
sub-NDAREN151YXN	TRUE	FALSE
sub-NDAREN969HF7	FALSE	TRUE
sub-NDAREN999ERM	FALSE	TRUE
sub-NDAREP505XAD	FALSE	TRUE
sub-NDARER115FTJ	FALSE	FALSE
sub-NDARER379GTP	FALSE	TRUE
sub-NDAREU438HAF	TRUE	FALSE
sub-NDAREV848HWX	FALSE	TRUE
sub-NDAREW074ZM2	TRUE	FALSE
sub-NDAREW937RMY	FALSE	TRUE
sub-NDAREZ416XDW	FALSE	TRUE
sub-NDARFA089ZZG	FALSE	TRUE
sub-NDARFA804ZLW	FALSE	TRUE
sub-NDARFC203HCD	FALSE	FALSE
sub-NDARFE555KXB	FALSE	TRUE
sub-NDARFJ000DCY	FALSE	FALSE
sub-NDARFJ494ZDJ	FALSE	FALSE
sub-NDARFL579BAP	FALSE	TRUE
sub-NDARFT176NJP	FALSE	TRUE
sub-NDARFT615JZ6	FALSE	TRUE
sub-NDARFT787HJW	TRUE	FALSE
sub-NDARFU407YL4	TRUE	FALSE
sub-NDARFW038ZNE	TRUE	FALSE
sub-NDARGB866MPN	FALSE	TRUE
sub-NDARGB998HX3	TRUE	FALSE
sub-NDARGC170UK2	FALSE	TRUE
